player_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
202541,https://sofifa.com/player/202541/jose-ignacio-peleteiro-ramallo/210002/,Jota,José Ignacio Peleteiro Ramallo,29,1991-06-16,181,70,Spain,Aston Villa,English Premier League,1,72,72,2300000,41000,RM,Left,1,2,3,High/ Low,Lean (170-185),Yes,5700000,,SUB,23,,2019-06-05,2021,"71 Finishing
","43 Heading Accuracy
",69,68,72,74,31,58,,,,,,,"Playmaker (AI), Technical Dribbler (AI)",73,71,43,69,43,73,74,69,70,78,70,68,77,68,69,66,48,62,61,68,49,29,71,76,64,66,39,26,16,14,14,13,6,8,67+2,67+2,67+2,72+0,71+0,71+0,71+0,72+0,72+0,72+0,72+0,72+0,67+2,67+2,67+2,72+0,53+2,52+2,52+2,52+2,53+2,49+2,42+2,42+2,42+2,49+2
200443,https://sofifa.com/player/200443/barry-douglas/210002/,B. Douglas,Barry Douglas,30,1989-09-04,181,70,Scotland,Leeds United,English Premier League,1,72,72,2000000,53000,LB,Left,1,3,3,High/ Medium,Normal (170-185),No,5000000,,SUB,3,,2018-07-28,2021,"58 Finishing
","61 Heading Accuracy
",65,64,74,67,69,66,,,,,,,Injury Prone,80,58,61,73,49,64,83,78,68,70,64,66,69,67,73,76,68,75,59,66,71,68,68,72,69,70,69,71,69,11,13,9,12,12,65+2,65+2,65+2,68+0,67+0,67+0,67+0,68+0,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,71+1,70+2,70+2,70+2,71+1,70+2,68+2,68+2,68+2,70+2
222514,https://sofifa.com/player/222514/freddie-woodman/210002/,F. Woodman,Freddie Woodman,23,1997-03-04,181,70,England,Swansea City,English Premier League,1,72,82,4500000,16000,GK,Right,1,2,1,Medium/ Medium,Normal (185+),Yes,,,GK,1,Newcastle United,,"Jun 30, 2021","16 Finishing
","20 Heading Accuracy
",,,,,,,72,68,69,73,45,71,,14,16,20,26,16,17,15,13,26,22,43,47,38,70,37,52,48,30,46,14,32,28,12,37,20,54,10,21,20,72,68,69,71,73,29+2,29+2,29+2,27+0,29+0,29+0,29+0,27+0,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2
228717,https://sofifa.com/player/228717/yoshinori-muto/210002/,Y. Mutō,武藤 嘉紀,27,1992-07-15,181,70,Japan,SD Eibar,English Premier League,1,72,72,2500000,29000,ST,Right,1,4,3,High/ High,Lean (170-185),Yes,,,SUB,12,Newcastle United,,"Jun 30, 2021","73 Finishing
","71 Heading Accuracy
",77,71,66,75,41,57,,,,,,,Technical Dribbler (AI),68,73,71,70,73,77,65,46,54,74,78,76,74,70,77,72,76,63,55,65,50,39,74,70,62,75,43,33,30,7,15,15,8,14,72+0,72+0,72+0,73+-1,73+-1,73+-1,73+-1,73+-1,72+0,72+0,72+0,72+0,65+2,65+2,65+2,72+0,57+2,54+2,54+2,54+2,57+2,55+2,50+2,50+2,50+2,55+2
210648,https://sofifa.com/player/210648/ahmed-hegazi/210002/,A. Hegazi,Ahmed Hegazi,29,1991-01-25,181,70,Egypt,West Bromwich Albion,English Premier League,1,72,73,2200000,48000,CB,Right,1,2,2,Medium/ Medium,Normal (185+),Yes,6000000,,RES,26,,2017-12-18,2022,LCB,6,50,20,46,55,72,79,,,,,,,,18,17,73,63,23,53,35,29,61,61,47,52,43,65,51,27,74,68,85,15,79,68,20,41,30,60,74,73,74,14,14,5,10,8,43+2,43+2,43+2,43+0,44+0,44+0,44+0,43+0,47+2,47+2,47+2,48+2,55+2,55+2,55+2,48+2,60+2,67+2,67+2,67+2,60+2,62+2,72+1,72+1,72+1,62+2
169078,https://sofifa.com/player/169078/luke-freeman/210002/,L. Freeman,Luke Anthony Freeman,28,1992-03-22,181,70,England,Nottingham Forest,English Premier League,1,72,72,2400000,25000,LM,Left,1,2,3,Medium/ Medium,Normal (170-185),Yes,,,CAM,15,Sheffield United,,"Jun 30, 2021","66 Finishing
","40 Heading Accuracy
",72,67,72,75,51,63,,,,,,,"Solid Player, Flair, Outside Foot Shot, Technical Dribbler (AI)",75,66,40,71,61,76,76,69,67,71,76,69,84,65,81,68,70,69,62,70,58,58,68,76,62,64,48,54,52,7,12,11,11,8,66+2,66+2,66+2,72+0,70+0,70+0,70+0,72+0,72+0,72+0,72+0,71+1,69+2,69+2,69+2,71+1,64+2,62+2,62+2,62+2,64+2,62+2,56+2,56+2,56+2,62+2
183774,https://sofifa.com/player/183774/ryan-bennett/210002/,R. Bennett,Ryan Bennett,30,1990-03-06,181,70,England,Wolverhampton Wanderers,English Premier League,1,72,72,1900000,43000,CB,Right,1,2,2,Low/ Medium,Normal (185+),Yes,4800000,,SUB,25,,2017-07-01,2021,"20 Finishing
","73 Heading Accuracy
",40,25,46,34,73,71,,,,,,,Long Throw-in,27,20,73,65,16,24,22,25,65,48,36,43,30,65,34,43,73,51,77,22,81,71,22,31,28,54,73,75,74,6,16,12,8,12,41+2,41+2,41+2,36+0,38+0,38+0,38+0,36+0,40+2,40+2,40+2,40+2,50+2,50+2,50+2,40+2,57+2,66+2,66+2,66+2,57+2,60+2,72+0,72+0,72+0,60+2
213490,https://sofifa.com/player/213490/isaiah-brown/210002/,I. Brown,Isaiah Brown,23,1997-01-07,181,70,England,Sheffield Wednesday,English Premier League,1,71,78,3800000,39000,CAM,Right,1,3,3,Medium/ Medium,Normal (170-185),Yes,,,CAM,24,Chelsea,,"Jun 30, 2021","65 Finishing
","59 Heading Accuracy
",73,64,69,75,44,63,,,,,,,"Injury Prone, Playmaker (AI), Technical Dribbler (AI)",69,65,59,70,56,75,60,55,67,75,74,73,80,62,71,64,69,65,65,65,54,43,67,74,60,70,40,45,40,9,7,14,7,14,67+2,67+2,67+2,71+0,70+0,70+0,70+0,71+0,71+2,71+2,71+2,71+2,67+2,67+2,67+2,71+2,59+2,58+2,58+2,58+2,59+2,57+2,52+2,52+2,52+2,57+2
215565,https://sofifa.com/player/215565/matt-miazga/210002/,M. Miazga,Matt Miazga,24,1995-07-19,181,70,United States,Chelsea,English Premier League,1,71,77,2700000,35000,CB,Right,1,3,2,Low/ Medium,Normal (185+),Yes,6100000,,RES,38,,2016-01-30,2022,"18 Finishing
","72 Heading Accuracy
",57,26,45,57,69,78,,,,,,,,25,18,72,65,34,53,27,21,54,66,58,57,57,66,42,35,79,68,83,32,80,69,27,32,31,69,65,72,73,10,7,14,7,15,47+2,47+2,47+2,47+0,47+0,47+0,47+0,47+0,49+2,49+2,49+2,50+2,55+2,55+2,55+2,50+2,61+2,66+2,66+2,66+2,61+2,64+2,71+2,71+2,71+2,64+2
228151,https://sofifa.com/player/228151/josh-cullen/210002/,J. Cullen,Josh Cullen,24,1996-04-07,181,70,Republic of Ireland,West Ham United,English Premier League,1,71,77,2900000,21000,CDM,Right,1,3,3,High/ High,Normal (170-185),Yes,6700000,,SUB,33,,2014-07-01,2021,SUB,19,69,54,69,71,65,64,,,,,,,,59,50,50,73,48,68,63,55,72,73,72,67,72,71,77,56,56,79,52,58,76,71,59,73,58,68,61,71,65,9,12,15,11,9,60+2,60+2,60+2,66+0,66+0,66+0,66+0,66+0,68+2,68+2,68+2,68+2,71+2,71+2,71+2,68+2,69+2,70+2,70+2,70+2,69+2,68+2,65+2,65+2,65+2,68+2
204246,https://sofifa.com/player/204246/marcus-bettinelli/210002/,M. Bettinelli,Marcus Bettinelli,28,1992-05-24,181,70,England,Middlesbrough,English Premier League,1,71,73,1600000,40000,GK,Right,1,3,1,Medium/ Medium,Normal (185+),Yes,,,GK,1,Fulham,,"Jun 30, 2021","14 Finishing
","11 Heading Accuracy
",,,,,,,71,69,73,73,29,73,Injury Prone,12,14,11,34,12,15,12,19,38,28,34,24,39,60,40,55,60,22,40,14,33,15,6,38,18,52,16,18,17,71,69,73,73,73,25+2,25+2,25+2,24+0,27+0,27+0,27+0,24+0,28+2,28+2,28+2,26+2,30+2,30+2,30+2,26+2,24+2,28+2,28+2,28+2,24+2,23+2,24+2,24+2,24+2,23+2
236944,https://sofifa.com/player/236944/fousseni-diabate/210002/,F. Diabaté,Fousseni Diabaté,24,1995-10-18,181,70,Mali,Leicester City,English Premier League,1,71,75,2700000,36000,ST,Left,1,3,3,Medium/ Low,Lean (170-185),Yes,6100000,,RES,29,,2018-01-13,2022,"68 Finishing
","62 Heading Accuracy
",76,66,61,76,23,43,,,,,,,Flair,63,68,62,64,65,77,43,38,56,75,78,74,83,66,75,68,47,63,37,62,33,20,71,68,59,57,20,17,14,9,12,7,12,7,68+2,68+2,68+2,71+0,71+0,71+0,71+0,71+0,70+2,70+2,70+2,70+2,62+2,62+2,62+2,70+2,49+2,44+2,44+2,44+2,49+2,45+2,34+2,34+2,34+2,45+2
220685,https://sofifa.com/player/220685/leonardo-b-lohner-maia/210002/,Léo Bonatini,Leonardo Bonatini Lohner Maia,26,1994-03-28,181,70,Brazil,Wolverhampton Wanderers,English Premier League,1,71,74,2500000,45000,ST,Right,1,4,3,Medium/ High,Normal (170-185),Yes,5900000,,RES,24,,2018-07-01,2022,"69 Finishing
","66 Heading Accuracy
",68,70,68,71,34,71,,,,,,,,65,69,66,71,69,72,67,63,63,73,68,68,67,73,64,76,70,69,75,65,63,33,75,69,72,74,32,28,31,15,12,8,10,15,71+2,71+2,71+2,70+0,71+0,71+0,71+0,70+0,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,55+2,54+2,54+2,54+2,55+2,52+2,49+2,49+2,49+2,52+2
200778,https://sofifa.com/player/200778/cyrus-christie/210002/,C. Christie,Cyrus Christie,27,1992-09-30,181,70,Republic of Ireland,Nottingham Forest,English Premier League,1,71,72,2000000,47000,RWB,Right,1,2,3,High/ Medium,Normal (185+),Yes,,,SUB,2,Fulham,,"Jun 30, 2021","48 Finishing
","64 Heading Accuracy
",83,53,63,69,66,74,,,,,,,Solid Player,67,48,64,67,41,71,60,35,60,67,77,87,70,63,56,66,67,76,75,51,69,64,68,62,49,60,64,71,66,11,15,7,12,10,64+2,64+2,64+2,67+0,66+0,66+0,66+0,67+0,65+2,65+2,65+2,68+2,65+2,65+2,65+2,68+2,69+2,67+2,67+2,67+2,69+2,69+2,68+2,68+2,68+2,69+2
200408,https://sofifa.com/player/200408/ben-gibson/210002/,B. Gibson,Ben Gibson,27,1993-01-15,181,70,England,Norwich City,English Premier League,1,71,73,2000000,28000,CB,Left,1,3,2,Medium/ Medium,Normal (185+),Yes,,,SUB,34,Burnley,,"Jun 30, 2021","28 Finishing
","73 Heading Accuracy
",53,29,48,51,73,68,,,,,,,,29,28,73,65,20,40,38,22,57,62,55,52,57,70,63,35,75,52,76,28,67,72,32,37,31,55,73,73,72,12,8,16,16,11,48+2,48+2,48+2,46+0,47+0,47+0,47+0,46+0,49+2,49+2,49+2,48+2,54+2,54+2,54+2,48+2,60+2,66+2,66+2,66+2,60+2,63+2,71+2,71+2,71+2,63+2
221600,https://sofifa.com/player/221600/matt-clarke/210002/,M. Clarke,Matt Clarke,23,1996-09-22,181,70,England,Derby County,English Premier League,1,71,79,3900000,25000,CB,Left,1,3,3,High/ Medium,Normal (185+),No,,#Strength,LCB,16,Brighton & Hove Albion,,"Jun 30, 2021","30 Finishing
","73 Heading Accuracy
",53,37,55,62,70,81,,,,,,,Power Header,45,30,73,62,36,64,36,36,60,61,51,55,47,64,66,57,73,73,86,33,78,68,49,56,34,74,72,70,69,11,6,14,12,11,54+2,54+2,54+2,53+0,55+0,55+0,55+0,53+0,55+2,55+2,55+2,56+2,60+2,60+2,60+2,56+2,63+2,67+2,67+2,67+2,63+2,64+2,71+2,71+2,71+2,64+2
243019,https://sofifa.com/player/243019/tudor-baluta/210002/,T. Băluță,Tudor Cristian Băluţă,21,1999-03-27,181,70,Romania,Brighton & Hove Albion,English Premier League,1,71,82,4000000,21000,CB,Right,1,2,2,Medium/ High,Normal (185+),No,8000000,,RES,29,,2019-01-31,2022,"35 Finishing
","41 Heading Accuracy
",60,49,57,49,69,74,,,,,,,,22,35,41,73,21,35,21,64,68,68,64,57,62,67,32,79,74,68,83,67,59,71,28,62,30,60,73,73,68,7,5,10,6,10,52+2,52+2,52+2,51+0,54+0,54+0,54+0,51+0,57+2,57+2,57+2,52+2,63+2,63+2,63+2,52+2,62+2,70+2,70+2,70+2,62+2,63+2,68+2,68+2,68+2,63+2
222513,https://sofifa.com/player/222513/rolando-aarons/210002/,R. Aarons,Rolando Aarons,24,1995-11-16,181,70,England,Newcastle United,English Premier League,1,70,74,2300000,18000,RW,Left,1,3,3,Medium/ Medium,Normal (170-185),Yes,4500000,,RES,25,,2014-04-01,2021,"62 Finishing
","51 Heading Accuracy
",78,63,67,73,39,54,,,,,,,"Injury Prone, Flair, Speed Dribbler (AI)",72,62,51,70,57,74,69,54,62,72,77,78,76,60,76,70,47,64,54,59,41,36,60,62,59,65,39,38,34,15,6,10,10,7,64+2,64+2,64+2,69+0,67+0,67+0,67+0,69+0,67+2,67+2,67+2,69+2,63+2,63+2,63+2,69+2,57+2,53+2,53+2,53+2,57+2,54+2,46+2,46+2,46+2,54+2
218660,https://sofifa.com/player/218660/josh-sims/210002/,J. Sims,Joshua Sims,23,1997-03-28,181,70,England,Southampton,English Premier League,1,70,78,3500000,23000,RW,Left,1,4,3,High/ Medium,Lean (170-185),Yes,5500000,,RES,33,,2013-07-06,2021,"63 Finishing
","42 Heading Accuracy
",85,61,62,74,31,53,,,,,,,Speed Dribbler (AI),64,63,42,68,54,75,58,45,58,70,84,85,83,63,79,66,34,78,48,53,37,20,61,59,67,62,33,31,36,10,10,13,11,9,63+2,63+2,63+2,69+0,67+0,67+0,67+0,69+0,67+2,67+2,67+2,69+2,61+2,61+2,61+2,69+2,56+2,49+2,49+2,49+2,56+2,52+2,40+2,40+2,40+2,52+2
198641,https://sofifa.com/player/198641/kenneth-zohore/210002/,K. Zohore,Kenneth Dahrup Zohorè,26,1994-01-31,181,70,Denmark,West Bromwich Albion,English Premier League,1,70,72,2000000,42000,ST,Left,1,3,3,Medium/ Low,Normal (185+),Yes,4600000,#Strength,SUB,9,,2019-07-19,2023,"70 Finishing
","70 Heading Accuracy
",65,70,48,64,26,78,,,,,,,,38,70,70,57,68,67,49,58,38,68,54,74,51,71,33,78,34,67,90,61,71,37,72,48,71,67,17,18,11,7,7,6,5,11,70+2,70+2,70+2,62+0,66+0,66+0,66+0,62+0,62+2,62+2,62+2,61+2,56+2,56+2,56+2,61+2,46+2,46+2,46+2,46+2,46+2,43+2,44+2,44+2,44+2,43+2
220862,https://sofifa.com/player/220862/jordan-hugill/210002/,J. Hugill,Jordan Hugill,28,1992-06-04,181,70,England,Norwich City,English Premier League,1,70,70,1600000,8000,ST,Right,1,3,3,High/ High,Stocky (170-185),Yes,3400000,,SUB,9,,2020-08-24,2023,"72 Finishing
","78 Heading Accuracy
",70,68,52,65,38,85,,,,,,,Power Header,53,72,78,63,63,65,55,35,25,67,67,72,61,66,62,73,85,83,83,58,92,28,69,57,62,64,38,32,34,15,7,14,13,14,70+0,70+0,70+0,65+0,67+0,67+0,67+0,65+0,63+2,63+2,63+2,64+2,56+2,56+2,56+2,64+2,54+2,51+2,51+2,51+2,54+2,52+2,53+2,53+2,53+2,52+2
208534,https://sofifa.com/player/208534/alfie-mawson/210002/,A. Mawson,Alfie Mawson,26,1994-01-19,181,70,England,Bristol City,English Premier League,1,70,74,2000000,41000,CB,Right,1,4,2,Medium/ High,Normal (185+),Yes,,,LCB,5,Fulham,,"Jun 30, 2021","44 Finishing
","76 Heading Accuracy
",54,39,49,57,71,69,,,,,,,Injury Prone,23,44,76,66,40,55,22,24,67,62,54,54,48,64,49,53,75,54,78,21,64,70,25,43,32,68,72,70,71,14,12,12,14,10,53+2,53+2,53+2,49+0,51+0,51+0,51+0,49+0,52+2,52+2,52+2,51+2,57+2,57+2,57+2,51+2,59+2,66+2,66+2,66+2,59+2,62+2,70+2,70+2,70+2,62+2
215374,https://sofifa.com/player/215374/scott-hogan/210002/,S. Hogan,Scott Hogan,28,1992-04-13,181,70,Republic of Ireland,Birmingham City,English Premier League,1,69,69,1400000,10000,ST,Right,1,3,3,High/ Low,Normal (170-185),No,2100000,,SUB,9,,2020-09-16,2024,"74 Finishing
","67 Heading Accuracy
",83,65,52,69,30,59,,,,,,,Injury Prone,48,74,67,53,61,69,60,30,53,68,85,82,71,70,67,67,52,65,62,42,46,27,72,55,65,71,23,30,23,9,6,12,8,12,69+0,69+0,69+0,66+0,68+0,68+0,68+0,66+0,64+2,64+2,64+2,66+2,57+2,57+2,57+2,66+2,49+2,46+2,46+2,46+2,49+2,48+2,42+2,42+2,42+2,48+2
238516,https://sofifa.com/player/238516/leo-ostigard/210002/,L. Østigård,Leo Skiri Østigård,20,1999-11-28,181,70,Norway,Coventry City,English Premier League,1,69,80,2900000,16000,CB,Right,1,3,2,Medium/ High,Normal (185+),No,,,RCB,2,Brighton & Hove Albion,,"Jun 30, 2021","33 Finishing
","69 Heading Accuracy
",67,36,46,54,69,74,,,,,,,Power Header,36,33,69,62,33,44,46,24,53,61,68,67,68,67,61,48,86,69,76,32,70,65,29,26,42,52,66,74,68,13,10,13,8,6,51+2,51+2,51+2,49+0,48+0,48+0,48+0,49+0,49+2,49+2,49+2,51+2,53+2,53+2,53+2,51+2,62+2,64+2,64+2,64+2,62+2,64+2,69+2,69+2,69+2,64+2
233164,https://sofifa.com/player/233164/arijanet-muric/210002/,A. Muric,Arijanet Murić,21,1998-11-07,181,70,Kosovo,Girona FC,English Premier League,1,68,79,2300000,18000,GK,Right,1,2,1,Medium/ Medium,Normal (185+),Yes,,,SUB,25,Manchester City,,"Jun 30, 2021","12 Finishing
","10 Heading Accuracy
",,,,,,,70,65,76,71,45,66,Rushes Out Of Goal,13,12,10,34,16,18,18,11,39,26,44,46,38,51,40,57,62,29,68,14,24,18,11,52,18,60,15,12,13,70,65,76,66,71,28+2,28+2,28+2,27+0,29+0,29+0,29+0,27+0,31+2,31+2,31+2,29+2,31+2,31+2,31+2,29+2,25+2,29+2,29+2,29+2,25+2,24+2,25+2,25+2,25+2,24+2
241042,https://sofifa.com/player/241042/oliver-skipp/210002/,O. Skipp,Oliver Skipp,19,2000-09-16,181,70,England,Norwich City,English Premier League,1,68,84,3000000,13000,CM,Right,1,3,2,Medium/ High,Normal (170-185),Yes,,,RDM,20,Tottenham Hotspur,,"Jun 30, 2021","41 Finishing
","51 Heading Accuracy
",63,45,63,65,64,63,,,,,,,Dives Into Tackles (AI),52,41,51,73,35,61,48,42,66,72,67,59,58,65,71,55,61,68,57,45,71,64,50,62,54,61,62,69,66,8,12,9,7,5,55+2,55+2,55+2,60+0,60+0,60+0,60+0,60+0,62+2,62+2,62+2,62+2,65+2,65+2,65+2,62+2,65+2,67+2,67+2,67+2,65+2,64+2,64+2,64+2,64+2,64+2
228174,https://sofifa.com/player/228174/cameron-carter-vickers/210002/,C. Carter-Vickers,Cameron Carter-Vickers,22,1997-12-31,181,70,United States,Tottenham Hotspur,English Premier League,1,68,80,2800000,22000,CB,Right,1,3,2,Medium/ Medium,Normal (170-185),Yes,3200000,,RES,38,,2014-12-31,2021,"17 Finishing
","67 Heading Accuracy
",63,23,53,51,68,69,,,,,,,,40,17,67,69,26,44,27,30,66,57,61,64,53,65,60,36,72,55,79,16,62,66,27,41,38,60,67,71,68,13,6,8,16,10,45+2,45+2,45+2,46+0,45+0,45+0,45+0,46+0,49+2,49+2,49+2,50+2,55+2,55+2,55+2,50+2,61+2,65+2,65+2,65+2,61+2,63+2,68+2,68+2,68+2,63+2
222156,https://sofifa.com/player/222156/james-bree/210002/,J. Bree,James Bree,22,1997-12-11,181,70,England,Luton Town,English Premier League,1,67,76,2200000,4000,LB,Right,1,2,2,Medium/ Medium,Normal (170-185),No,2300000,,SUB,26,,2020-09-01,2022,"38 Finishing
","59 Heading Accuracy
",68,40,60,62,64,65,,,,,,,,66,38,59,65,36,60,40,38,60,64,69,68,66,66,61,54,62,69,67,32,55,61,42,55,43,56,64,67,63,14,9,9,16,7,54+2,54+2,54+2,58+0,56+0,56+0,56+0,58+0,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,65+2,63+2,63+2,63+2,65+2,65+2,63+2,63+2,63+2,65+2
224021,https://sofifa.com/player/224021/sheyi-ojo/210002/,S. Ojo,Oluwaseyi Babajide Ojo,23,1997-06-19,181,70,England,Cardiff City,English Premier League,1,67,76,2300000,23000,RM,Left,1,3,3,Medium/ Low,Normal (170-185),Yes,,,RM,27,Liverpool,,"Jun 30, 2021","64 Finishing
","44 Heading Accuracy
",78,60,61,69,31,56,,,,,,,Speed Dribbler (AI),63,64,44,64,44,71,59,50,59,67,80,77,70,62,66,56,32,54,64,58,44,28,66,57,65,58,26,33,32,12,10,6,10,16,63+2,63+2,63+2,67+0,65+0,65+0,65+0,67+0,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,52+2,48+2,48+2,48+2,52+2,49+2,41+2,41+2,41+2,49+2
230084,https://sofifa.com/player/230084/lukas-nmecha/210002/,L. Nmecha,Lukas Nmecha,21,1998-12-14,181,70,Germany,RSC Anderlecht,English Premier League,1,67,78,2300000,26000,LM,Right,1,4,3,Medium/ Medium,Normal (185+),Yes,,,ST,7,Manchester City,,"Jun 30, 2021","67 Finishing
","63 Heading Accuracy
",80,64,51,68,28,71,,,,,,,,39,67,63,62,48,66,42,33,31,71,77,83,70,60,65,72,73,67,76,52,64,22,67,63,66,61,38,15,17,9,11,11,8,6,67+2,67+2,67+2,65+0,67+0,67+0,67+0,65+0,64+2,64+2,64+2,63+2,55+2,55+2,55+2,63+2,47+2,45+2,45+2,45+2,47+2,45+2,44+2,44+2,44+2,45+2
228768,https://sofifa.com/player/228768/alexandre-costa-silva/210002/,Xande Silva,Alexandre Nascimento Costa Silva,23,1997-03-16,181,70,Portugal,West Ham United,English Premier League,1,65,73,1600000,9000,LM,Right,1,3,3,High/ Medium,Normal (170-185),Yes,1700000,,RES,32,,2018-08-02,2021,"62 Finishing
","54 Heading Accuracy
",75,62,58,71,27,59,,,,,,,Technical Dribbler (AI),58,62,54,62,57,73,64,33,49,70,76,74,72,64,71,67,65,57,61,57,56,24,65,64,55,68,25,23,22,8,16,15,15,11,65+2,65+2,65+2,67+0,67+0,67+0,67+0,67+0,66+2,66+2,66+2,66+2,58+2,58+2,58+2,66+2,49+2,46+2,46+2,46+2,49+2,46+2,41+2,41+2,41+2,46+2
231408,https://sofifa.com/player/231408/jonathan-leko/210002/,J. Leko,Jonathan Leko,21,1999-04-24,181,70,England,Birmingham City,English Premier League,1,67,76,2300000,5000,RM,Right,1,4,3,Medium/ Medium,Normal (170-185),Yes,2500000,,SUB,14,,2020-08-28,2023,"64 Finishing
","64 Heading Accuracy
",89,61,55,71,24,58,,,,,,,"Flair, Speed Dribbler (AI)",57,64,64,62,50,72,53,34,42,69,87,90,78,63,73,66,65,63,66,56,30,16,62,57,50,55,22,17,23,6,12,11,8,9,67+2,67+2,67+2,68+0,67+0,67+0,67+0,68+0,65+2,65+2,65+2,66+2,56+2,56+2,56+2,66+2,49+2,42+2,42+2,42+2,49+2,46+2,38+2,38+2,38+2,46+2
205352,https://sofifa.com/player/205352/jordan-archer/210002/,J. Archer,Jordan Gideon Archer,27,1993-04-12,181,70,Scotland,Middlesbrough,English Premier League,1,66,68,775000,4000,GK,Right,1,2,1,Medium/ Medium,Normal (185+),No,1500000,,SUB,13,,2021-01-05,2021,"16 Finishing
","16 Heading Accuracy
",,,,,,,67,65,66,67,42,66,,15,16,16,30,11,20,20,13,26,24,43,42,50,54,40,50,61,27,57,13,25,16,11,31,28,38,15,18,14,67,65,66,66,67,28+2,28+2,28+2,26+0,27+0,27+0,27+0,26+0,27+2,27+2,27+2,27+2,26+2,26+2,26+2,27+2,25+2,26+2,26+2,26+2,25+2,24+2,26+2,26+2,26+2,24+2
241651,https://sofifa.com/player/241651/viktor-gyokeres/210002/,V. Gyökeres,Viktor Gyökeres,22,1998-06-04,181,70,Sweden,Brighton & Hove Albion,English Premier League,1,67,78,2300000,15000,RM,Right,1,3,3,Medium/ Medium,Normal (185+),Yes,2700000,,RES,42,,2018-01-01,2022,"67+1 Finishing
","58 Heading Accuracy
",69,64,60,69,24,64,,,,,,,,61,67,58,67,58,71,64,33,52,67,64,73,67,65,64,65,58,69,71,62,43,18,66,58,49,60,25,17,16,10,13,11,14,8,66+2,66+2,66+2,66+0,66+0,66+0,66+0,66+0,65+2,65+2,65+2,66+2,59+2,59+2,59+2,66+2,48+2,45+2,45+2,45+2,48+2,44+2,39+2,39+2,39+2,44+2
233442,https://sofifa.com/player/233442/jordi-osei-tutu/210002/,J. Osei-Tutu,Jordi Osei-Tutu,21,1998-10-02,181,70,England,Cardiff City,English Premier League,1,66,78,2100000,14000,RW,Right,1,3,3,Medium/ Medium,Lean (170-185),No,,,RB,2,Arsenal,,"Jun 30, 2021","60 Finishing
","44 Heading Accuracy
",82,60,57,70,57,64,,,,,,,Speed Dribbler (AI),55,60,44,61,63,70,61,34,60,69,80,84,77,60,79,59,62,68,63,62,62,59,65,53,42,51,57,60,57,10,13,7,11,10,63+2,63+2,63+2,66+0,65+0,65+0,65+0,66+0,64+2,64+2,64+2,65+2,62+2,62+2,62+2,65+2,63+2,61+2,61+2,61+2,63+2,62+2,59+2,59+2,59+2,62+2
233050,https://sofifa.com/player/233050/matt-smith/210002/,M. Smith,Matthew Smith,20,1999-11-22,181,70,Wales,Manchester City,English Premier League,1,66,78,2100000,20000,CM,Right,1,2,3,High/ High,Lean (170-185),Yes,2300000,,RES,45,,2017-08-15,2023,"55 Finishing
","38 Heading Accuracy
",74,53,64,69,57,71,,,,,,,Dives Into Tackles (AI),62,55,38,69,38,69,51,42,66,70,72,75,70,67,69,54,68,78,69,49,68,63,64,65,45,67,59,58,57,13,6,11,12,11,60+2,60+2,60+2,66+0,65+0,65+0,65+0,66+0,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,66+2,65+2,65+2,65+2,66+2,64+2,61+2,61+2,61+2,64+2
