player_id,position,birthday,country,weight,height,foot,sta_Num_leagues,sta_Num_team
6482,D,1993-01-26,England,67,178,right,3,7
6483,M,1992-02-14,Denmark,76,181,both,13,5
6484,M,1991-04-07,Serbia,80,186,right,7,9
6486,D,1991-05-20,France,89,189,left,3,11
6487,D,1988-02-12,Argentina,83,183,right,11,7
6488,D,1990-07-09,Ireland,78,182,left,6,12
6489,M,1992-05-01,Czech Republic,74,180,right,6,14
649,F,1988-01-05,Croatia,79,187,both,7,13
6490,D,1992-01-01,Ireland,76,193,right,9,10
6491,M,1991-10-10,Switzerland,78,165,left,9,9
6492,M,1991-09-02,Netherlands,72,185,right,5,6
6493,M,1991-04-12,Northern Ireland,76,180,right,5,13
6494,M,1992-01-14,Ireland,71,176,left,5,10
6495,D,1992-08-03,Denmark,96,199,both,5,10
64950,M,NaN,NaN,NaN,NaN,NaN,1,3
6496,D,1994-01-27,England,75,185,right,3,8
6497,M,1994-05-06,Croatia,78,176,right,10,9
6498,M,1993-02-01,Germany,76,172,right,4,7
6499,M,1994-02-24,Scotland,70,163,right,6,7
650,D,1991-01-02,Italy,77,187,right,4,8
6500,F,1993-03-31,England,90,191,right,4,9
6501,D,1991-08-08,Cameroon,90,195,right,6,4
6502,F,1983-09-25,England,80,183,right,4,13
6503,M,1990-10-27,Iceland,77,186,left,6,6
6504,D,1989-03-29,England,74,192,right,2,6
6505,F,1989-03-16,England,68,176,right,4,6
6506,D,1987-04-24,Belgium,86,189,left,13,6
6507,M,1988-05-10,England,73,172,both,7,5
6508,F,1993-10-02,Belgium,88,185,right,10,9
6509,D,1989-08-05,England,85,179,left,4,12
651,F,1988-07-26,Argentina,70,179,right,5,9
6510,D,1988-01-03,Northern Ireland,77,188,both,7,7
6511,F,1988-06-01,Mexico,73,175,right,8,8
6512,M,1991-07-16,England,77,181,left,4,15
6513,D,1991-04-19,England,82,185,right,4,7
6514,D,1989-03-02,Belgium,81,186,right,11,6
6515,D,1990-05-28,England,83,178,right,9,10
6516,M,1989-12-21,Senegal,75,189,right,5,7
6517,F,1990-12-03,Belgium,83,190,right,6,10
6518,D,1992-11-19,England,81,185,right,2,4
6519,D,1994-03-11,Scotland,64,178,left,9,7
652,F,1998-02-16,Spain,65,172,left,5,7
6520,F,1997-10-08,Netherlands,74,178,right,11,8
6521,M,1995-02-10,NaN,64,172,right,7,5
6522,D,1995-09-18,England,70,183,left,3,5
6523,D,1997-12-19,England,75,185,right,9,11
6524,M,1996-06-11,Denmark,83,193,left,6,4
6525,F,1996-12-20,England,70,175,left,4,3
6526,F,1996-08-14,Brazil,81,186,right,6,4
6527,D,1996-05-23,Turkey,82,185,right,7,6
6528,M,1996-06-28,England,74,180,right,5,6
6529,F,2000-11-07,England,74,177,,7,7
653,F,1999-05-05,Netherlands,66,171,both,6,9
6530,D,1997-11-05,Wales,84,191,,7,4
6531,M,1994-10-25,Colombia,70,179,right,7,6
6532,F,1993-04-15,Brazil,70,175,right,6,6
6533,D,1995-01-20,England,66,182,right,6,8
6534,D,1993-11-11,England,89,188,right,3,7
6535,F,1994-05-05,Germany,83,190,right,7,7
6536,M,1995-03-22,England,79,185,right,3,7
6537,F,1995-02-02,Ireland,75,181,right,6,13
6538,D,1994-09-15,Belgium,83,194,right,5,8
6539,F,1992-12-23,Tanzania,75,180,both,9,6
654,M,1998-03-23,Spain,0,181,right,5,6
6540,F,1997-03-12,France,67,173,right,4,9
6541,M,1993-10-23,Brazil,78,188,right,6,8
6542,M,1996-01-01,Brazil,66,178,right,7,8
6543,D,1996-04-12,Poland,77,189,right,7,7
6544,D,1993-07-09,USA,75,172,right,4,8
6545,D,1991-08-23,Paraguay,82,188,right,5,5
6548,F,1993-10-22,Spain,67,165,left,3,7
6549,D,1999-07-04,Netherlands,0,185,right,3,2
6551,M,1996-06-10,Denmark,66,193,left,5,5
6553,M,1985-10-26,Sweden,72,182,,2,2
6554,M,1990-04-20,Sweden,71,173,,2,7
6555,F,1991-07-29,England,78,185,right,4,12
656,D,1990-02-05,Italy,84,178,right,3,9
6564,F,1993-06-30,Netherlands,90,201,right,5,5
6567,M,1994-05-27,Germany,74,184,left,3,5
657,D,1987-09-25,Italy,80,185,left,2,11
6574,M,1996-12-17,Luxembourg,70,175,right,5,5
6577,D,1987-08-31,Brazil,89,192,right,3,5
6581,G,1999-01-23,France,80,193,right,6,7
6582,F,1998-12-29,Nigeria,78,185,right,8,7
6590,D,1999-11-28,Norway,80,182,,5,12
6596,F,1998-06-04,Sweden,86,187,,6,8
660,M,1995-02-22,Italy,76,186,right,3,9
661,M,1995-08-01,Italy,85,189,right,2,6
6627,M,1992-08-06,Algeria,77,178,right,4,9
6628,D,1992-01-01,NaN,74,180,left,4,3
6629,D,1987-09-19,France,89,189,left,3,6
663,M,1994-12-03,Czech Republic,86,190,left,4,8
664,M,1988-08-22,Italy,75,177,right,2,9
6645,M,1992-09-23,Spain,70,179,left,3,7
665,F,1990-02-07,Italy,68,178,right,3,16
6654,F,1997-03-12,Sweden,0,184,,3,4
6655,F,1996-04-14,Netherlands,72,177,right,2,6
666,G,1992-09-27,Brazil,90,193,right,2,12
6664,F,1987-02-25,Russia,84,187,left,2,7
6679,M,1992-03-09,Brazil,73,184,right,2,7
6681,D,1993-05-19,Cyprus,78,185,left,5,11
6688,D,1989-11-21,Luxembourg,81,186,right,4,10
669,D,1991-03-27,Italy,85,187,right,2,5
6705,D,1997-08-08,USA,68,177,,2,2
6721,F,1991-11-16,France,73,183,right,1,4
6722,D,1998-02-08,NaN,75,188,right,2,9
6726,F,1996-03-24,Brazil,0,178,right,4,3
6727,D,1992-01-11,Spain,73,173,right,10,7
6728,D,1989-03-21,Spain,68,170,left,7,5
673,M,1991-02-15,Greece,86,193,left,3,18
6733,F,2000-09-24,Colombia,0,187,,4,3
6736,F,1988-01-21,Ecuador,71,168,left,6,6
6738,F,1989-03-01,Mexico,78,178,left,5,11
674,D,1993-04-28,Argentina,94,191,both,2,7
6741,G,1989-03-09,Colombia,82,187,left,5,8
6742,M,1985-11-11,NaN,75,178,right,2,3
6744,M,1987-05-22,Chile,75,180,right,8,7
6745,F,1991-06-05,Denmark,73,180,both,9,10
6746,F,1991-03-21,France,72,174,left,8,7
6747,F,2002-10-31,Spain,0,178,,7,4
6748,M,1996-08-12,Brazil,73,171,right,6,4
6749,M,1988-03-10,Croatia,78,184,right,8,7
675,D,1994-02-10,Italy,72,183,left,2,9
6750,F,1987-06-24,Argentina,72,171,left,7,4
6751,F,1987-12-19,France,81,185,right,5,3
6752,F,1993-08-01,NaN,76,180,right,6,5
677,D,1988-09-29,Italy,84,183,right,2,11
678,G,1993-09-01,Spain,90,195,right,6,6
679,D,1996-09-21,Germany,76,186,right,7,8
6792,D,1998-10-02,England,70,176,right,3,4
68,G,1988-12-12,Brazil,88,194,right,3,4
680,D,1984-09-22,Brazil,79,183,right,9,9
6800,F,1991-07-15,Sweden,84,190,right,4,10
6801,M,1994-09-22,Germany,83,189,right,3,8
6802,D,1995-12-13,Germany,80,192,right,3,9
6803,M,1992-02-24,Turkey,70,179,right,4,7
6804,F,1996-01-04,Denmark,76,182,left,6,6
6805,M,1985-08-14,Germany,80,189,right,2,7
6806,M,1995-01-09,Germany,75,184,both,4,9
6807,F,1993-03-29,Germany,85,188,right,3,5
6808,M,1997-11-17,Norway,82,183,right,5,5
6809,M,1992-09-13,Germany,72,179,right,3,8
681,D,1995-08-13,France,78,182,left,7,4
682,D,1993-03-01,Spain,67,170,left,6,9
683,M,1988-02-14,Argentina,70,181,left,8,7
684,D,1994-05-14,Brazil,75,183,right,9,8
685,M,1992-11-05,Italy,60,165,right,8,4
686,F,1992-02-05,Brazil,68,175,both,7,5
687,F,1987-02-14,Uruguay,77,185,right,10,8
688,F,1998-12-20,France,78,178,right,9,6
689,G,1986-12-15,Costa Rica,80,185,right,9,7
6891,M,1999-02-02,Germany,72,174,right,3,7
6894,D,1999-12-01,Germany,86,191,left,4,6
69,M,1993-08-30,Brazil,67,171,right,4,8
690,M,1989-09-26,Senegal,64,174,right,8,6
6907,F,1997-03-13,Spain,74,180,left,3,3
6908,M,2000-04-25,Spain,72,188,,2,1
691,D,1992-09-04,France,73,182,left,6,5
692,M,1992-05-11,Spain,70,174,left,9,8
693,M,1993-09-20,Germany,74,185,right,9,7
6937,M,1993-03-09,Japan,68,176,right,5,5
6938,D,1991-05-27,Belgium,88,188,right,4,4
6939,M,1995-03-02,Norway,71,175,right,6,12
694,F,1993-02-19,Argentina,75,181,right,6,7
6941,M,1999-02-25,Senegal,0,168,,5,4
6942,D,1997-01-28,Belgium,79,189,left,2,4
6943,M,1997-12-13,Ivory Coast,70,185,,3,5
6944,F,1995-11-20,Belgium,66,177,both,2,9
6945,F,2001-05-14,Belgium,0,0,,1,2
6947,D,1999-08-17,Netherlands,67,169,left,3,4
6948,F,1999-11-18,Slovakia,67,182,,6,7
6949,F,1990-09-13,Netherlands,69,175,right,4,7
695,M,1994-06-29,Argentina,84,180,right,9,8
6950,M,2000-12-29,Netherlands,0,0,,5,5
696,G,1987-07-03,France,86,188,right,4,6
697,D,1997-04-30,France,75,181,right,3,5
6973,M,1992-07-14,Sweden,68,171,both,3,7
6979,D,1992-09-16,Denmark,82,187,left,6,6
698,D,1993-03-05,Senegal,71,174,right,6,9
6980,M,1996-02-13,Sweden,73,179,right,4,9
6981,D,1999-03-26,Sweden,0,190,right,7,9
699,D,1985-09-10,France,75,186,right,8,6
700,D,1991-06-21,Brazil,79,188,right,4,9
7005,G,1998-10-02,Czech Republic,81,194,,1,6
7007,M,1995-07-01,Ghana,68,172,left,3,7
7008,M,1990-09-14,Ghana,67,178,right,2,7
7009,F,1990-03-11,Sweden,76,182,right,4,6
701,D,1992-01-07,Switzerland,80,184,left,8,9
7010,D,1994-07-23,Lebanon,90,192,right,3,5
7011,D,1990-05-16,Sweden,74,182,left,2,6
7012,D,1986-01-02,Sweden,82,186,right,2,5
7015,D,1986-01-03,Russia,71,174,right,2,3
7016,D,1991-01-02,Russia,71,175,right,5,6
7017,M,2000-02-01,Russia,74,182,right,2,5
7018,F,1986-08-17,Sweden,77,184,right,10,9
7019,M,1995-09-18,Brazil,78,183,,4,5
702,F,1997-08-26,Nigeria,74,176,right,5,4
7020,M,1999-10-12,Russia,0,183,left,6,8
7021,F,1999-12-16,Russia,66,171,left,6,7
7022,M,1995-06-30,Sweden,69,181,right,6,10
7023,M,1997-03-02,Russia,70,185,right,5,9
7024,F,1993-02-14,Russia,71,183,right,2,5
7025,F,2000-07-16,Russia,73,180,right,1,5
7026,M,1994-10-07,Belgium,71,175,right,4,6
7027,F,1993-11-12,Slovenia,74,175,,4,5
7028,F,1994-11-20,Argentina,80,187,,4,3
7029,D,1992-08-13,Russia,72,180,right,3,9
703,M,1996-11-25,Croatia,80,189,right,5,5
7030,D,1986-05-17,Slovenia,77,176,left,3,8
7031,G,1986-09-13,Russia,91,197,right,2,6
7032,F,1985-12-11,Russia,82,180,both,3,6
7033,M,1999-10-17,Russia,68,176,,2,4
70330,D,NaN,NaN,NaN,NaN,NaN,2,4
70335,D,NaN,NaN,NaN,NaN,NaN,2,4
704,M,1994-05-04,Brazil,70,176,right,4,2
7042,D,1993-04-24,Wales,76,182,left,8,6
7043,D,1992-12-24,Ivory Coast,75,176,right,6,6
7044,M,1996-04-09,Argentina,74,177,left,11,9
7045,D,1999-03-31,England,0,0,,7,5
7046,M,1999-01-09,Portugal,71,178,,10,9
7047,M,1996-02-02,England,74,178,right,10,3
7048,F,2002-02-04,Ireland,0,0,,10,7
7049,F,1991-04-01,Colombia,80,188,right,5,10
705,F,1992-08-28,Republic of Korea,73,184,,5,5
7050,M,1991-12-21,Italy,73,184,right,3,12
7051,D,1994-01-09,Netherlands,72,182,right,4,5
7052,M,1988-01-29,Slovenia,79,190,left,6,7
7053,D,1990-01-05,Argentina,78,190,left,3,6
7054,F,1988-02-15,Argentina,68,165,right,4,7
7055,M,1993-05-04,Ukraine,79,180,right,8,9
7056,F,1991-04-16,Colombia,83,179,right,9,11
7057,M,1994-02-04,France,77,182,right,6,6
7058,M,1998-05-02,France,67,175,left,8,9
7059,M,1994-07-15,Belgium,72,177,right,4,10
706,F,1991-01-08,France,77,182,right,4,7
7060,F,1991-08-21,NaN,87,197,right,4,6
7061,M,1990-08-03,France,76,180,right,5,4
7062,M,1997-12-31,France,70,180,left,4,4
7063,M,1994-03-03,France,84,188,right,3,3
7064,D,1983-12-22,Portugal,81,191,right,10,13
7065,F,1996-06-02,Brazil,70,175,left,5,2
7066,F,1996-03-26,France,72,175,right,7,6
7067,M,1988-02-23,Argentina,66,173,left,4,9
7068,M,1994-05-19,Peru,68,173,,4,7
7069,F,1987-01-02,France,78,185,right,5,13
707,G,1999-01-13,France,82,184,right,3,3
7070,M,1994-11-10,Portugal,79,186,both,5,8
708,F,2000-07-29,France,0,186,right,4,7
709,F,1998-12-27,Nigeria,0,180,right,6,3
7096,F,1994-03-09,Brazil,0,184,right,4,3
71,F,1987-03-27,Brazil,90,192,right,4,7
710,D,1992-08-16,France,71,179,left,3,4
712,D,1996-05-17,Serbia,80,188,right,5,9
713,F,1996-05-02,NaN,77,175,right,7,4
714,G,1986-01-13,France,88,185,right,4,4
715,D,1985-07-28,France,76,176,right,4,6
716,D,2001-03-24,France,0,192,right,4,5
717,M,NaN,NaN,NaN,NaN,NaN,6,9
718,D,1991-10-01,France,76,182,left,4,11
719,F,1996-08-11,France,70,180,right,5,7
720,M,1998-06-30,France,0,178,right,4,2
7203,F,1996-01-24,Czech Republic,73,186,left,8,12
7204,M,1989-04-17,Chile,71,171,right,7,10
7205,F,1996-03-06,Germany,75,181,right,11,7
7206,F,1994-06-15,Denmark,84,193,right,8,6
7207,M,1997-11-14,France,68,178,right,6,5
7208,M,1998-01-31,NaN,67,174,right,7,6
7209,M,1999-04-16,Austria,66,179,left,9,7
721,M,1990-02-19,Algeria,74,177,left,5,9
723,F,1994-11-11,NaN,71,180,left,4,6
72310,F,NaN,NaN,NaN,NaN,NaN,1,5
724,F,1992-12-20,France,82,183,right,3,6
725,G,2001-12-23,France,0,187,right,1,3
7252,M,1996-03-29,Portugal,55,173,right,2,9
7254,M,1999-05-27,Portugal,0,169,left,2,7
726,D,1991-05-13,Brazil,75,179,left,3,9
7267,M,2000-05-03,Portugal,65,174,right,3,4
7268,M,2001-02-15,Portugal,0,0,right,2,4
727,F,2000-04-12,France,0,187,left,5,2
72724,G,NaN,NaN,NaN,NaN,NaN,1,2
7274,F,2000-01-03,Portugal,62,178,both,5,5
7277,M,2000-11-22,Senegal,0,0,right,2,3
7278,F,1998-10-21,Portugal,74,180,right,2,5
728,D,1998-10-01,France,0,177,right,2,3
7281,F,1996-03-09,Portugal,63,171,right,2,9
7282,F,1993-06-08,Brazil,64,175,right,1,8
7284,F,1998-01-22,NaN,67,182,,3,3
7285,M,1998-12-15,Portugal,64,175,,1,5
72879,D,NaN,NaN,NaN,NaN,NaN,1,3
7288,M,1994-12-14,Portugal,66,170,right,2,5
72880,D,NaN,NaN,NaN,NaN,NaN,1,1
72881,M,NaN,NaN,NaN,NaN,NaN,2,5
72882,F,NaN,NaN,NaN,NaN,NaN,1,5
72883,M,NaN,NaN,NaN,NaN,NaN,2,3
72884,G,NaN,NaN,NaN,NaN,NaN,1,2
72885,G,NaN,NaN,NaN,NaN,NaN,3,6
72886,F,NaN,NaN,NaN,NaN,NaN,1,6
72887,M,NaN,NaN,NaN,NaN,NaN,1,1
72888,M,NaN,NaN,NaN,NaN,NaN,2,2
72889,M,NaN,NaN,NaN,NaN,NaN,3,2
7289,M,1995-01-02,NaN,70,190,right,3,11
72890,M,NaN,NaN,NaN,NaN,NaN,2,3
72891,D,NaN,NaN,NaN,NaN,NaN,2,4
72892,M,NaN,NaN,NaN,NaN,NaN,1,2
72893,M,NaN,NaN,NaN,NaN,NaN,1,2
72894,M,NaN,NaN,NaN,NaN,NaN,3,5
72895,D,NaN,NaN,NaN,NaN,NaN,1,1
72896,M,NaN,NaN,NaN,NaN,NaN,1,2
72897,F,NaN,NaN,NaN,NaN,NaN,NaN,4
72898,G,NaN,NaN,NaN,NaN,NaN,NaN,1
72899,D,NaN,NaN,NaN,NaN,NaN,1,1
729,M,2002-05-30,France,0,0,,2,1
72900,M,NaN,NaN,NaN,NaN,NaN,2,2
72901,M,NaN,NaN,NaN,NaN,NaN,2,1
72902,M,NaN,NaN,NaN,NaN,NaN,1,1
72903,F,NaN,NaN,NaN,NaN,NaN,1,1
72904,D,NaN,NaN,NaN,NaN,NaN,1,1
72905,F,NaN,NaN,NaN,NaN,NaN,1,1
72906,D,NaN,NaN,NaN,NaN,NaN,1,1
72907,G,NaN,NaN,NaN,NaN,NaN,2,5
72908,D,NaN,NaN,NaN,NaN,NaN,2,7
72909,D,NaN,NaN,NaN,NaN,NaN,3,7
72910,M,NaN,NaN,NaN,NaN,NaN,2,4
72911,F,NaN,NaN,NaN,NaN,NaN,1,10
72912,F,NaN,NaN,NaN,NaN,NaN,2,5
72913,M,NaN,NaN,NaN,NaN,NaN,1,6
72914,G,NaN,NaN,NaN,NaN,NaN,1,2
72915,D,NaN,NaN,NaN,NaN,NaN,1,3
72916,M,NaN,NaN,NaN,NaN,NaN,NaN,1
72917,F,NaN,NaN,NaN,NaN,NaN,1,5
72918,M,NaN,NaN,NaN,NaN,NaN,2,7
72919,G,NaN,NaN,NaN,NaN,NaN,NaN,4
72920,F,NaN,NaN,NaN,NaN,NaN,2,4
72921,M,NaN,NaN,NaN,NaN,NaN,1,2
72922,M,NaN,NaN,NaN,NaN,NaN,1,2
72923,D,NaN,NaN,NaN,NaN,NaN,NaN,2
72924,F,NaN,NaN,NaN,NaN,NaN,1,1
72925,F,NaN,NaN,NaN,NaN,NaN,2,1
72926,M,NaN,NaN,NaN,NaN,NaN,1,1
72927,D,NaN,NaN,NaN,NaN,NaN,1,1
72928,M,NaN,NaN,NaN,NaN,NaN,1,1
72929,M,NaN,NaN,NaN,NaN,NaN,NaN,1
72930,F,NaN,NaN,NaN,NaN,NaN,1,1
72931,M,NaN,NaN,NaN,NaN,NaN,1,1
72932,D,NaN,NaN,NaN,NaN,NaN,1,1
72987,M,NaN,NaN,NaN,NaN,NaN,2,5
72988,D,NaN,NaN,NaN,NaN,NaN,2,1
72989,G,NaN,NaN,NaN,NaN,NaN,NaN,6
72990,M,NaN,NaN,NaN,NaN,NaN,5,3
72991,F,NaN,NaN,NaN,NaN,NaN,2,2
72992,G,NaN,NaN,NaN,NaN,NaN,3,6
72993,M,NaN,NaN,NaN,NaN,NaN,2,4
72994,F,NaN,NaN,NaN,NaN,NaN,2,3
72995,D,NaN,NaN,NaN,NaN,NaN,2,2
72996,D,NaN,NaN,NaN,NaN,NaN,2,3
72997,M,NaN,NaN,NaN,NaN,NaN,1,4
72998,F,NaN,NaN,NaN,NaN,NaN,2,11
72999,M,NaN,NaN,NaN,NaN,NaN,1,5
73,D,1991-02-07,Brazil,83,186,right,3,5
730,D,1992-08-25,Peru,74,169,left,10,5
73000,D,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73001,D,NaN,NaN,NaN,NaN,NaN,NaN,2
73002,G,NaN,NaN,NaN,NaN,NaN,NaN,1
73003,M,NaN,NaN,NaN,NaN,NaN,1,3
73004,M,NaN,NaN,NaN,NaN,NaN,2,2
73005,M,NaN,NaN,NaN,NaN,NaN,2,4
73006,F,NaN,NaN,NaN,NaN,NaN,NaN,3
73007,D,NaN,NaN,NaN,NaN,NaN,NaN,3
73008,D,NaN,NaN,NaN,NaN,NaN,1,2
73009,D,NaN,NaN,NaN,NaN,NaN,2,1
73010,F,NaN,NaN,NaN,NaN,NaN,1,1
73011,G,NaN,NaN,NaN,NaN,NaN,NaN,4
73012,D,NaN,NaN,NaN,NaN,NaN,2,3
73013,M,NaN,NaN,NaN,NaN,NaN,1,1
73014,M,NaN,NaN,NaN,NaN,NaN,NaN,2
73015,F,NaN,NaN,NaN,NaN,NaN,2,1
73016,D,NaN,NaN,NaN,NaN,NaN,NaN,1
73017,M,NaN,NaN,NaN,NaN,NaN,NaN,1
73018,G,NaN,NaN,NaN,NaN,NaN,NaN,3
73019,F,NaN,NaN,NaN,NaN,NaN,1,8
73020,F,NaN,NaN,NaN,NaN,NaN,1,8
73021,D,NaN,NaN,NaN,NaN,NaN,NaN,2
73022,D,NaN,NaN,NaN,NaN,NaN,NaN,5
73023,D,NaN,NaN,NaN,NaN,NaN,2,3
73024,M,NaN,NaN,NaN,NaN,NaN,1,5
73025,F,NaN,NaN,NaN,NaN,NaN,1,3
73026,G,NaN,NaN,NaN,NaN,NaN,1,4
73027,M,NaN,NaN,NaN,NaN,NaN,NaN,4
73028,M,NaN,NaN,NaN,NaN,NaN,1,2
73029,D,NaN,NaN,NaN,NaN,NaN,1,4
73030,M,NaN,NaN,NaN,NaN,NaN,1,4
73031,M,NaN,NaN,NaN,NaN,NaN,NaN,2
73032,F,NaN,NaN,NaN,NaN,NaN,1,2
73033,D,NaN,NaN,NaN,NaN,NaN,NaN,3
73034,M,NaN,NaN,NaN,NaN,NaN,1,6
73035,D,NaN,NaN,NaN,NaN,NaN,1,2
73036,G,NaN,NaN,NaN,NaN,NaN,NaN,2
73037,M,NaN,NaN,NaN,NaN,NaN,1,3
73038,D,NaN,NaN,NaN,NaN,NaN,2,3
73039,M,NaN,NaN,NaN,NaN,NaN,1,4
73040,D,NaN,NaN,NaN,NaN,NaN,1,2
73041,F,NaN,NaN,NaN,NaN,NaN,2,2
73042,D,NaN,NaN,NaN,NaN,NaN,1,1
73043,M,NaN,NaN,NaN,NaN,NaN,1,1
73044,M,NaN,NaN,NaN,NaN,NaN,NaN,1
73045,M,NaN,NaN,NaN,NaN,NaN,NaN,1
73046,M,NaN,NaN,NaN,NaN,NaN,1,2
73047,M,NaN,NaN,NaN,NaN,NaN,1,1
73059,D,NaN,NaN,NaN,NaN,NaN,1,5
73073,F,NaN,NaN,NaN,NaN,NaN,1,3
73074,G,NaN,NaN,NaN,NaN,NaN,NaN,3
73075,D,NaN,NaN,NaN,NaN,NaN,2,7
73076,M,NaN,NaN,NaN,NaN,NaN,1,6
73077,M,NaN,NaN,NaN,NaN,NaN,1,7
73078,D,NaN,NaN,NaN,NaN,NaN,NaN,5
73079,F,NaN,NaN,NaN,NaN,NaN,1,13
73080,D,NaN,NaN,NaN,NaN,NaN,1,3
73081,D,NaN,NaN,NaN,NaN,NaN,3,6
73082,M,NaN,NaN,NaN,NaN,NaN,2,3
73083,G,NaN,NaN,NaN,NaN,NaN,NaN,5
73084,M,NaN,NaN,NaN,NaN,NaN,3,5
73085,D,NaN,NaN,NaN,NaN,NaN,2,3
73086,G,NaN,NaN,NaN,NaN,NaN,1,6
73087,M,NaN,NaN,NaN,NaN,NaN,NaN,2
73088,D,NaN,NaN,NaN,NaN,NaN,2,4
73089,M,NaN,NaN,NaN,NaN,NaN,1,1
73090,F,NaN,NaN,NaN,NaN,NaN,1,3
73091,D,NaN,NaN,NaN,NaN,NaN,NaN,1
73092,D,NaN,NaN,NaN,NaN,NaN,NaN,1
73093,G,NaN,NaN,NaN,NaN,NaN,NaN,1
73094,M,NaN,NaN,NaN,NaN,NaN,1,1
73095,F,NaN,NaN,NaN,NaN,NaN,1,1
73096,D,NaN,NaN,NaN,NaN,NaN,1,1
732,G,1995-10-31,Serbia,85,191,right,6,9
73231,G,NaN,NaN,NaN,NaN,NaN,1,3
73232,M,NaN,NaN,NaN,NaN,NaN,1,4
73233,M,NaN,NaN,NaN,NaN,NaN,1,5
73234,F,NaN,NaN,NaN,NaN,NaN,2,6
73235,D,NaN,NaN,NaN,NaN,NaN,2,2
73236,F,NaN,NaN,NaN,NaN,NaN,1,3
73237,D,NaN,NaN,NaN,NaN,NaN,3,9
73238,M,NaN,NaN,NaN,NaN,NaN,2,3
73239,M,NaN,NaN,NaN,NaN,NaN,1,6
73240,M,NaN,NaN,NaN,NaN,NaN,1,2
73241,G,NaN,NaN,NaN,NaN,NaN,1,3
73242,M,NaN,NaN,NaN,NaN,NaN,2,7
73243,M,NaN,NaN,NaN,NaN,NaN,2,2
73244,M,NaN,NaN,NaN,NaN,NaN,3,4
73245,M,NaN,NaN,NaN,NaN,NaN,NaN,4
73246,G,NaN,NaN,NaN,NaN,NaN,NaN,2
73247,D,NaN,NaN,NaN,NaN,NaN,2,2
73248,D,NaN,NaN,NaN,NaN,NaN,1,4
73249,G,NaN,NaN,NaN,NaN,NaN,1,3
73250,D,NaN,NaN,NaN,NaN,NaN,1,4
73251,F,NaN,NaN,NaN,NaN,NaN,1,3
73252,M,NaN,NaN,NaN,NaN,NaN,1,5
73253,M,NaN,NaN,NaN,NaN,NaN,3,7
73254,F,NaN,NaN,NaN,NaN,NaN,2,2
73255,M,NaN,NaN,NaN,NaN,NaN,NaN,3
73256,M,NaN,NaN,NaN,NaN,NaN,2,1
73257,D,NaN,NaN,NaN,NaN,NaN,NaN,2
73258,M,NaN,NaN,NaN,NaN,NaN,2,1
73259,M,NaN,NaN,NaN,NaN,NaN,1,2
73260,M,NaN,NaN,NaN,NaN,NaN,1,2
73261,M,NaN,NaN,NaN,NaN,NaN,2,3
73262,M,NaN,NaN,NaN,NaN,NaN,NaN,1
73263,D,NaN,NaN,NaN,NaN,NaN,NaN,1
73264,D,NaN,NaN,NaN,NaN,NaN,NaN,1
73265,F,NaN,NaN,NaN,NaN,NaN,NaN,1
73266,D,NaN,NaN,NaN,NaN,NaN,NaN,1
73267,M,NaN,NaN,NaN,NaN,NaN,1,6
73268,M,NaN,NaN,NaN,NaN,NaN,1,8
73269,M,NaN,NaN,NaN,NaN,NaN,NaN,14
73270,G,NaN,NaN,NaN,NaN,NaN,1,3
73271,F,NaN,NaN,NaN,NaN,NaN,1,3
73272,F,NaN,NaN,NaN,NaN,NaN,1,4
73273,G,NaN,NaN,NaN,NaN,NaN,NaN,4
73274,M,NaN,NaN,NaN,NaN,NaN,1,4
73275,F,NaN,NaN,NaN,NaN,NaN,1,7
73276,D,NaN,NaN,NaN,NaN,NaN,1,3
73277,M,NaN,NaN,NaN,NaN,NaN,3,4
73278,D,NaN,NaN,NaN,NaN,NaN,1,4
73279,M,NaN,NaN,NaN,NaN,NaN,1,4
73280,M,NaN,NaN,NaN,NaN,NaN,1,3
73281,D,NaN,NaN,NaN,NaN,NaN,1,6
73282,D,NaN,NaN,NaN,NaN,NaN,1,3
73283,M,NaN,NaN,NaN,NaN,NaN,1,6
73284,G,NaN,NaN,NaN,NaN,NaN,NaN,4
73285,F,NaN,NaN,NaN,NaN,NaN,1,3
73286,M,NaN,NaN,NaN,NaN,NaN,1,2
73287,F,NaN,NaN,NaN,NaN,NaN,1,1
73288,D,NaN,NaN,NaN,NaN,NaN,1,1
73289,D,NaN,NaN,NaN,NaN,NaN,1,1
73290,M,NaN,NaN,NaN,NaN,NaN,1,1
73291,M,NaN,NaN,NaN,NaN,NaN,NaN,1
73292,D,NaN,NaN,NaN,NaN,NaN,1,2
73293,D,NaN,NaN,NaN,NaN,NaN,NaN,1
73294,M,NaN,NaN,NaN,NaN,NaN,NaN,2
73296,M,NaN,NaN,NaN,NaN,NaN,1,1
73297,G,NaN,NaN,NaN,NaN,NaN,1,1
73298,D,NaN,NaN,NaN,NaN,NaN,NaN,1
733,M,1994-09-25,Belgium,0,177,right,5,6
73307,D,NaN,NaN,NaN,NaN,NaN,3,3
73380,M,NaN,NaN,NaN,NaN,NaN,3,4
73392,F,NaN,NaN,NaN,NaN,NaN,3,11
73393,F,NaN,NaN,NaN,NaN,NaN,1,9
73394,M,NaN,NaN,NaN,NaN,NaN,2,10
73395,G,NaN,NaN,NaN,NaN,NaN,NaN,4
